"","Genome","Response"
"3955","2870774733",0
"3956","651717112",0
"3957","2767802054",0
"3958","2634166371",0
"3959","2675903513",0
"3960","2912640942",0
"3961","2767802018",0
"3962","2734481985",0
"3963","2537561865",0
"3964","2775507124",0
"3965","2795385503",0
"3966","2734481987",0
"3967","2863263905",0
"3968","651716940",0
"3969","2765236011",0
"3970","2811995186",0
"3971","651716881",0
"3972","2563366707",0
"3973","2602042089",0
"3974","2765235994",0
"3975","2773857985",0
"3976","2775507097",0
"3977","2863271063",0
"3978","2862619375",0
"3979","2563366709",0
"3980","2861534081",0
"3981","2667527448",0
"3982","2582581452",0
"3983","2867727567",0
"3984","2734481990",0
"3985","2873306619",0
"3986","2862657943",0
"3987","2775507092",0
"3988","2862650393",0
"3989","2690316023",0
"3990","2693429651",0
"3991","2565956830",0
"3992","2791355413",0
"3993","2775507094",0
"3994","2767802041",0
"3995","2582581448",0
"3996","2767802104",0
"3997","2663762755",0
"3998","2791355411",0
"3999","2791355414",0
"4000","2772190658",0
"4001","2806310739",0
"4002","2582581347",0
"4003","2816332582",0
"4004","2862413135",0
"4005","2811995172",0
"4006","2671180039",0
"4007","2868108522",0
"4008","2916777264",0
"4009","2765236016",0
"4010","2563366712",0
"4011","2548876818",0
"4012","2868405050",0
"4013","2863231158",0
"4014","2775507106",0
"4015","2811995187",0
"4016","2724679249",0
"4017","2873412701",0
"4018","2518645610",0
"4019","2918380080",0
"4020","2731957845",0
"4021","2928337282",0
"4022","2791355425",0
"4023","2791355423",0
"4024","2765236014",0
"4025","2524023215",0
"4026","2872942632",0
"4027","2582581670",0
"4028","2767802108",0
"4029","2824309123",0
"4030","2775507105",0
"4031","2806311004",0
"4032","2724678979",0
"4033","2765235995",0
"4034","2775507085",0
"4035","2667527441",0
"4036","2574179744",0
"4037","2765235991",0
"4038","2775507095",0
"4039","646311958",0
"4040","2562617078",0
"4041","2832552210",0
"4042","2893543475",0
"4043","2654588123",0
"4044","2522125086",0
"4045","2517093043",0
"4046","2585428075",0
"4047","2619619004",0
"4048","2734482289",0
"4049","2622736431",0
"4050","2506520015",0
"4051","2506210005",0
"4052","638154517",0
"4053","2681813025",0
"4054","2681813032",0
"4055","2531839478",0
"4056","2784746784",0
"4057","2524614541",0
"4058","2506783064",0
"4059","646311960",0
"4060","2831780769",0
"4061","2808606924",0
"4062","2622736413",0
"4063","649633098",0
"4064","637000316",0
"4065","646564577",0
"4066","637000317",0
"4067","2634166346",0
"4068","2645727977",0
"4069","2757320934",0
"4070","2636416092",0
"4071","2671180926",0
"4072","2791354942",0
"4073","2886538993",0
"4074","2739368073",0
"4075","2568526045",0
"4076","2840679509",0
"4077","2795385469",0
"4078","2784746801",0
"4079","650716094",0
"4080","2814123063",0
"4081","2585428175",0
"4082","2585428065",0
"4083","2770939514",0
"4084","2886574558",0
"4085","2886612623",0
"4086","2784746798",0
"4087","2524023151",0
"4088","2615840611",0
"4089","2778260946",0
"4090","2510461070",0
"4091","649633100",0
"4092","2523533530",0
"4093","2585427598",0
"4094","2835202559",0
"4095","2836819050",0
"4096","2600254961",0
"4097","2636416099",0
"4098","2630968945",0
"4099","2861573552",0
"4100","2824388614",0
"4101","2791355019",0
"4102","2651870126",0
"4103","2556921623",0
"4104","2751185772",0
"4105","2579778713",0
"4106","2788500172",0
"4107","2788500171",0
"4108","2546826730",0
"4109","649633101",0
"4110","2509601029",0
"4111","2503538017",0
"4112","646311961",0
"4113","2508501068",0
"4114","2516493021",0
"4115","2547132462",0
"4116","2523533554",0
"4117","2784132173",0
"4118","2616644978",0
"4119","649633102",0
"4120","2841155221",0
"4121","646564579",0
"4122","2627853919",0
"4123","646564580",0
"4124","641522655",0
"4125","2509276025",0
"4126","2728369665",0
"4127","2504756058",0
"4128","2510065085",0
"4129","648028060",0
"4130","2861644854",0
"4131","650716095",0
"4132","2839655373",0
"4133","2681813022",0
"4134","2806310643",0
"4135","2681812991",0
"4136","2758568020",0
"4137","2758568023",0
"4138","2513237398",0
"4139","2758568025",0
"4140","2681813028",0
"4141","2913342618",0
"4142","2547132157",0
"4143","2513237122",0
"4144","2513237119",0
"4145","2523533580",0
"4146","2505119042",0
"4147","2786546166",0
"4148","2588253728",0
"4149","2523533618",0
"4150","2504756006",0
"4151","2599185149",0
"4152","2529292556",0
"4153","643348581",0
"4154","639633064",0
"4155","2728369217",0
"4156","2600255258",0
"4157","2675903228",0
"4158","2140918011",0
"4159","2890165298",0
"4160","2561511072",0
"4161","2757320777",0
"4162","2831455154",0
"4163","2597490378",0
"4164","2788499848",0
"4165","2784746806",0
"4166","2634166206",0
"4167","646311963",0
"4168","2827979017",0
"4169","2523533595",0
"4170","638154521",0
"4171","2818991417",0
"4172","2599185220",0
"4173","648028061",0
"4174","2565957142",0
"4175","2517572017",0
"4176","640753057",0
"4177","646564583",0
"4178","2588253519",0
"4179","2724679642",0
"4180","2585428064",0
"4181","2687453609",0
"4182","646311964",0
"4183","643348584",0
"4184","640427150",0
"4185","2579778517",0
"4186","2522572193",0
"4187","2648501156",0
"4188","2617270932",0
"4189","2639763100",0
"4190","2515154172",0
"4191","2524614852",0
"4192","2728369690",0
"4193","2515154080",0
"4194","2687453502",0
"4195","2518645614",0
"4196","637000323",0
"4197","2899100019",0
"4198","2834709264",0
"4199","2515154078",0
"4200","2515154076",0
"4201","2765235835",0
"4202","2778260931",0
"4203","2684622843",0
"4204","2508501051",0
"4205","2506783059",0
"4206","2786546142",0
"4207","2595698212",0
"4208","2537562247",0
"4209","2540341246",0
"4210","2565957139",0
"4211","2788499856",0
"4212","2509276036",0
"4213","2585428147",0
"4214","2506520049",0
"4215","2651870111",0
"4216","2651870112",0
"4217","2651869947",0
"4218","2832346034",0
"4219","2588253800",0
"4220","650716099",0
"4221","2582581319",0
"4222","650716100",0
"4223","637000327",0
"4224","2600254996",0
"4225","2541046974",0
"4226","2582581326",0
"4227","650716102",0
"4228","2630968369",0
"4229","2861310463",0
"4230","2509276055",0
"4231","2504557012",0
"4232","2585428117",0
"4233","2619618822",0
"4234","2619618823",0
"4235","646564586",0
"4236","2923491830",0
"4237","2867050372",0
"4238","2923644855",0
"4239","2824226513",0
"4240","646564587",0
"4241","2667527863",0
"4242","2700989555",0
"4243","2700989556",0
"4244","2675903619",0
"4245","2639762617",0
"4246","2623620536",0
"4247","2757320705",0
"4248","2802429309",0
"4249","2565956531",0
"4250","641522658",0
"4251","645951872",0
"4252","2861563776",0
"4253","2887071027",0
"4254","2894104560",0
"4255","2770939496",0
"4256","2894100150",0
"4257","2847159969",0
"4258","2868209962",0
"4259","2838785244",0
"4260","643886074",0
"4261","2526164510",0
"4262","647000331",0
"4263","2868207868",0
"4264","2814123218",0
"4265","641736179",0
"4266","2786546143",0
"4267","2667527764",0
"4268","2875345634",0
"4269","2556921658",0
"4270","647000291",0
"4271","2639763116",0
"4272","2718218390",0
"4273","647000337",0
"4274","2916722216",0
"4275","2667527887",0
"4276","647000258",0
"4277","2512047077",0
"4278","647000339",0
"4279","2811995373",0
"4280","2690315860",0
"4281","2512047078",0
"4282","2513237346",0
"4283","647000342",0
"4284","2916730169",0
"4285","2850901066",0
"4286","2627854020",0
"4287","2897848256",0
"4288","650633000",0
"4289","2728369661",0
"4290","2681813560",0
"4291","2627853707",0
"4292","2521172651",0
"4293","2756170386",0
"4294","2802428817",0
"4295","648028062",0
"4296","2681813013",0
"4297","2791354985",0
"4298","646564588",0
"4299","2660238305",0
"4300","2690315969",0
"4301","2700989265",0
"4302","2671181108",0
"4303","645058793",0
"4304","2849979616",0
"4305","2690315949",0
"4306","2596583530",0
"4307","2770939552",0
"4308","2756170164",0
"4309","2596583531",0
"4310","2781125608",0
"4311","2596583524",0
"4312","2910973297",0
"4313","2545824761",0
"4314","2634166307",0
"4315","2772190802",0
"4316","637000341",0
"4317","2829740473",0
"4318","2596583657",0
"4319","2928293015",0
"4320","2894340795",0
"4321","2772190764",0
"4322","2630968353",0
"4323","2721755479",0
"4324","2897667629",0
"4325","2728369481",0
"4326","2509276029",0
"4327","2734481968",0
"4328","2645728018",0
"4329","2524614768",0
"4330","645058792",0
"4331","638341238",0
"4332","638341240",0
"4333","645058790",0
"4334","638341241",0
"4335","2844429765",0
"4336","645058789",0
"4337","645058791",0
"4338","2806310639",0
"4339","2588253791",0
"4340","2695420968",0
"4341","2731639257",0
"4342","2681812930",0
"4343","2770939487",0
"4344","2619619642",0
"4345","2521172635",0
"4346","2548877000",0
"4347","2831716260",0
"4348","2806310507",0
"4349","2619618939",0
"4350","2910286357",0
"4351","2619619092",0
"4352","2910277695",0
"4353","2681813510",0
"4354","2596583626",0
"4355","2518645621",0
